outcome,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,cov1,cov2,cov3,cov4,wqs,wqs.residuals,qgcomp.residuals
-0.071215769,0.479148732,0.196039668,0.787399423,0.101337836,0.182000581,-0.239236357,-1.229465695,0.925404166,0.0462537,0.671933464,0.648485354,0.010818354,1.042320311,-0.940267649,0.059594845,0.804163251,0.2685401,0.696042952,2.255251281,-1.844214941,-0.7450342,-1.169143853,-0.726023774,-0.534433305,-0.235376641,0.094188675,-0.834061499,-0.862658241,0.878486026,0.117858324,-0.325593002,-0.329563673
0.168906783,-0.984720362,0.519309228,-0.343927826,0.700933413,0.172443326,1.434843035,1.120384664,-0.040026767,0.559660654,1.472973141,0.428080804,-0.005065155,-0.99081118,-0.259427831,0.740331168,-0.024089401,-0.112599896,0.168844724,0.143250982,1.132316583,-1.036369695,0.655555793,1.859969941,1.06516408,0.755175332,-0.657343941,-1.974121782,-0.809226928,-1.077497873,0.472666932,-0.308060701,-0.386436164
0.697473761,-0.584932969,-0.815842668,0.129425357,0.162828955,-1.65132584,-0.364938429,-1.192127983,-0.059332591,-1.035975152,-0.111571725,-0.20214008,-0.219886673,-0.159092439,-1.218677651,-0.035365097,1.383685929,0.2534085,0.531918332,0.12465407,1.08733501,1.454682685,-0.388149975,-0.555951489,0.202808615,-1.412832671,-1.072440179,1.036174224,-1.084873034,-1.322510958,-0.016527655,0.527403978,0.42080728
-0.427895865,-0.178142714,0.742839572,-1.23261949,1.72344715,-1.21930216,-0.105248725,-0.854621398,-0.751272945,-1.177945479,1.285331756,0.188393373,-1.8833129,-2.057402558,-1.15984178,-1.628909527,0.213043101,-0.727881402,-0.422990578,0.113392172,0.488102804,0.916652594,-0.87333886,-1.197930372,-0.0546554,0.088943877,-0.828246542,-0.047944836,-1.342476428,-0.738915966,-0.440084813,-0.332245786,-0.372653623
-0.67541788,0.56951229,-1.381127402,-0.003001401,-0.646497286,0.405050808,0.510033889,1.108359098,-0.386850097,-1.282643349,-0.674281628,-0.35927369,-2.582539423,-0.763532351,0.728595868,-0.832353383,0.162087651,-1.150208115,-0.268190912,1.011582445,-1.083538719,1.084736647,-1.252425229,-0.380580222,0.592759726,-0.110218848,-1.744669602,-2.699222965,-1.629303207,-1.90865966,-0.499038734,-0.542782881,-0.300072159
0.382552537,1.143430905,-0.121093466,1.344098589,0.371563609,0.668175301,0.642130966,0.4594059,-0.003973363,0.279761432,0.983106669,1.904156005,1.016427014,-0.131074311,0.171979678,0.046599641,0.117059436,-0.03675644,0.045229663,0.205425412,1.489716145,1.210734328,0.460531653,1.172630049,0.112016917,0.016214064,0.678121892,-0.373663501,0.283813616,0.877338564,0.953431251,-0.396023894,-0.543748151
-0.291532631,1.978763116,-1.128779923,-1.061978422,1.129075757,0.625902942,-0.894037389,-0.611507814,-0.68054645,1.63576235,0.391022029,0.051464594,0.395565038,0.594657799,-0.264413544,-0.307121735,0.120921384,-0.56293156,0.490612833,0.488618105,0.013047112,-1.122858339,-0.604242124,1.100938153,0.788628716,0.593532406,-0.811794465,-1.218034374,-0.576608259,-0.71122021,-0.042420063,-0.445358734,-0.27549553
-0.354932817,1.045953774,-2.753682047,-2.428918858,-2.120626324,-1.500075299,-0.804632324,-1.320224463,-1.2812843,-0.528301566,-1.320842328,-0.683467025,-0.686638598,-3.102960846,-0.526930014,-0.224919823,-1.441218463,1.679213149,-1.374029368,-0.219652317,0.561736692,-0.944634682,-2.605047239,-0.570913058,0.255651161,-1.780540428,-0.471147877,0.049663318,0.213382457,-0.32728916,-1.036760482,0.115043545,0.174462613
1.477942807,0.283915671,-0.858704534,1.970545341,0.019719084,0.012334041,0.033310868,-0.06797446,1.081705027,2.370717603,0.229131051,-0.14968632,-0.607771685,-0.426812292,1.440986959,0.0407837,0.411184866,-0.616210394,-1.647498184,-0.136855403,0.341730553,0.341776177,-0.844287724,1.408694749,0.371397633,-0.894865982,-0.42564618,1.750987274,1.503756037,0.180849623,0.391467086,1.051916291,1.045014252
0.084687109,1.165385775,0.212007263,0.46165018,-0.894830611,-0.466152384,0.492625321,-0.028194101,1.168978672,1.323153425,0.876947453,0.884086846,2.186592216,0.761187868,0.420582047,0.713353502,0.029098106,0.974883488,0.489904299,1.122348694,-0.668778544,1.169141381,0.955393423,0.564302181,0.803109143,-1.16319762,0.266261111,-0.001509712,0.028890927,1.557310299,0.474342283,-0.393331412,-0.315271362
1.197905716,-1.012396914,-0.891347671,0.872038851,0.384098985,-0.648793374,0.828436202,-1.477377891,0.169861452,0.57915467,0.578490278,0.425235918,-1.216733348,-0.279030195,-1.223131933,-0.661874992,-0.575675661,-0.009041383,-0.631074351,0.684950659,-0.157799545,-0.114984271,-0.164517599,-0.694557593,-0.167682238,0.710293024,0.110849841,-0.011186358,-0.730277852,0.779653878,0.026311833,1.000960451,0.871983679
1.121358665,0.092876125,-0.054227478,0.513471245,0.266980957,-0.103165275,-0.003833219,-0.68107937,0.596417948,0.474032314,0.402128684,1.374853351,2.82462822,-0.063289661,0.925584821,0.129064713,0.197426725,2.056469818,0.399341097,1.328988522,0.742446016,0.592820334,1.362253157,0.998567135,0.750482514,1.588021223,0.378096709,1.635890076,-0.672414975,-0.205800539,0.664987124,0.523738528,0.549044803
-0.322592971,-0.601194296,0.90946977,0.231856587,-0.023831303,1.450226475,1.428907868,1.12004307,-0.236771962,0.53160245,0.271936794,-1.102816526,-1.488175912,-0.561018901,-0.338007183,-1.266654201,-1.1545238,-1.321851466,-0.149124937,-0.543100883,-1.186259781,1.345632835,0.530490012,-1.225961664,-0.286371812,-0.717637415,1.698906746,-1.783312606,1.602355398,0.565372784,-0.372841224,-0.26912836,-0.21504422
1.064738458,-0.236745837,0.515092822,0.211335949,-0.30059973,0.520956756,0.824615957,-0.235038251,-1.838787485,-1.305367481,-0.162756012,1.789846501,1.637496327,1.16794694,2.600649265,2.047289679,0.793385249,0.516098987,0.822010025,0.750471027,-0.4963926,-0.951040811,-0.306918092,0.130788586,0.351642865,0.671848688,0.822059183,-0.158026039,-0.265928785,-0.665845412,0.546257793,0.541603524,0.383615512
1.447626425,-0.595712646,-0.576973015,1.778946318,-1.347823557,0.750146585,0.754336282,0.587712193,-0.038558582,-0.748745797,0.832934236,-0.036634199,-0.029359276,0.015502831,-0.170751254,0.17530547,-1.046605636,1.329851363,1.55000426,-0.596642205,-0.178190502,-0.579573587,-0.019656803,0.063359049,-0.411138876,-0.609216037,-0.627919654,0.179035492,-1.173636225,0.379656066,0.423598656,1.001442072,0.846195393
1.328627306,-0.622754241,1.013465146,1.424213671,1.172568973,-0.529481995,-1.488761228,-1.344096093,2.456222718,2.31663898,1.931857134,0.023204996,0.468493346,0.871418194,-0.295351607,1.953922477,1.499350337,-0.378220348,0.051124054,0.480121965,-0.601549368,0.840675538,-0.044000072,0.604683361,1.302074841,0.034512338,0.630581409,-0.814946845,-0.222661586,0.810515765,0.742962458,0.682089107,0.643326261
1.259163277,0.221953447,0.134432273,0.816068443,1.098030983,1.010733447,-0.163143697,-0.839748567,0.640228706,0.124012049,0.860633562,0.69405272,0.95383109,0.977911343,1.532034474,-0.071089994,0.70290248,-0.138684189,0.661957517,1.458745598,1.150417992,-0.10353867,-0.182265653,-0.471484854,1.041619356,0.391009376,-1.69287015,-0.109005173,-0.485808355,-1.046184172,0.695228825,0.642570917,0.607910885
0.260262004,1.8974219,1.786232415,-1.336230325,1.198201008,-1.11487503,-0.710243963,1.913842362,-0.140965927,0.055218085,0.866292518,-1.534501787,1.16889715,-0.851222908,-0.91757741,-1.082131801,0.552786478,-0.56019186,1.37354282,-0.000752587,0.316055833,-0.750231322,-0.119496383,0.877581752,-0.990942851,-0.062163485,0.508791971,-0.033038117,-0.650203277,-0.164508722,-0.392077712,0.325794683,0.571532609
0.208868433,0.64981026,1.064676399,-1.039656049,0.350360319,0.577926963,-0.589069882,-0.329772071,-1.357364605,0.526067458,-0.59600769,0.326576415,-0.837226855,-0.455705698,-0.255838981,-0.333764831,-0.809082724,1.747312496,1.043228184,1.230833136,-0.237092986,0.624483319,-1.648509648,1.068937571,-1.082652652,-0.695155256,1.479278939,0.383011954,1.22088457,1.180958072,-0.24770256,0.183826924,0.233762005
-0.101650161,0.530122338,-0.027092151,-0.395984649,0.109809842,0.362987407,-0.277093522,-0.688197142,-0.363925754,0.982602171,-0.917344438,-0.398630488,-0.387724941,1.347011807,-0.632465212,-0.629410578,-1.685170143,1.040879688,-1.149845469,0.716278978,-0.040953014,-0.620808016,0.040540326,-1.12158145,-1.723522679,1.133235695,0.327661442,0.638716405,0.422530926,0.023556262,-0.323155589,-0.079355984,-0.046236467
0.408225688,1.952467429,1.303394436,1.469041338,-1.456990103,-0.681561906,-0.190375863,2.186776004,-0.752688192,-0.033956444,1.397252701,0.996307614,0.419183709,-0.404646805,-0.916622083,0.503771014,-0.055578752,-0.130550692,-0.657738041,-0.601676388,-0.78375395,-0.606710124,-0.358225475,0.358968338,-0.010307356,-0.454211167,0.185452255,-0.606881431,0.591297203,0.819343641,0.368518925,-0.00340423,-0.014257296
0.185016738,0.552767982,0.664522572,1.302106976,0.305608425,-0.666198758,1.228482107,1.184362592,-0.617462233,1.201267841,0.481717008,0.060992398,0.777800176,-0.249210011,1.847083802,-1.320570968,-0.216270385,-1.119805827,-1.107934041,0.855715843,-0.009442662,2.731100203,0.953006618,0.724781778,0.505264599,0.208443863,1.843360857,0.844019884,0.097571194,-0.539194574,0.18034892,-0.108564159,0.063688047
-0.116977801,0.785214614,1.603287084,-0.025781482,0.342046861,-0.235407625,-1.024836824,0.668887528,-0.429859852,1.227912708,-0.737473782,0.118416373,0.871500609,-0.655207832,1.436085373,-0.018051081,-0.182853386,0.612397291,1.223151246,-0.126034937,-0.563536981,0.297762828,0.220065716,-0.353129646,0.118217174,0.842364227,-0.770068536,1.284644371,-1.571877969,-1.156365563,-0.104556952,-0.231822139,-0.048939639
0.095676219,2.000441627,1.754855828,-1.30149366,0.256554469,0.399810648,0.985099295,0.616976462,-0.106808837,0.891755285,0.111765771,1.223541188,1.828093785,0.644117225,1.660346805,-0.510498497,-0.032362647,0.409839007,2.206454797,-0.680851734,-0.889486451,-1.157395052,-0.348489247,0.445544012,-0.233723622,-0.256915961,0.530510151,0.306993487,0.228450195,0.483832876,-0.01294981,-0.076638135,0.024122966
-0.487766996,-0.2694121,-1.154291779,0.223655315,-0.455492551,-0.041024744,0.633635181,-0.431474272,-0.590993147,-0.765128665,-0.847472817,-1.41463853,0.084005398,-0.564995717,0.027152993,-0.422124138,-0.333020891,1.536892301,-0.974295303,-0.050383505,-1.656226679,0.954034397,-1.561734264,0.085507807,-1.099441529,1.34540939,-2.112636753,0.070187736,1.335429849,-2.187982254,-0.5882929,-0.299138126,-0.165584639
-0.414157315,-0.229527741,0.796245843,1.366616634,0.428516975,0.734951165,-0.783611663,-0.540865357,0.613198694,-0.011235359,1.671061406,-0.30488305,-0.593094209,1.828312634,1.496055707,0.150110828,-0.170097199,-0.632944218,0.008913523,-0.655795936,-1.760895986,0.03955665,-0.956263005,-0.550561795,-2.075447505,-1.021937301,-1.218275402,-0.702173204,-0.02748413,0.082082156,0.214623434,-0.729240432,-0.897634703
-0.077204715,1.009047958,-0.336925778,2.015839313,-0.25656285,0.572737257,0.86024335,0.887117897,1.093621296,0.240506409,0.343941905,0.415477688,-0.007527496,-1.064199248,0.342620298,0.637670453,0.441974493,1.166885934,0.801566485,1.137572186,0.310687996,1.428057226,0.174837081,1.305588835,1.108569243,0.989390777,-0.209731067,-0.23082413,-1.803429078,-0.812068411,0.697683073,-0.695336754,-0.547626924
0.060196123,-0.418762145,-0.500894462,-0.630277773,0.256716931,0.028712822,-0.514585697,-0.105746657,-1.499836096,-0.889323047,0.233093509,-0.646838344,-0.13893114,-1.144309154,0.003500813,-0.435536543,-1.43041751,-0.668806461,1.290771677,-0.785073854,-0.216200214,-1.807459244,-1.015885562,0.806903305,-0.635473251,0.808571685,1.408744137,0.61643766,2.41132215,-1.596139707,-0.349494958,0.099014383,0.041358446
-0.008236052,-0.231722246,-0.059721585,0.325414001,0.370191477,1.001945408,-1.189304579,-1.820410115,-2.378828168,-0.581055869,-2.466081659,-0.674950135,-1.94950844,0.911369618,-0.243723111,1.280992186,-0.480495785,-0.443466327,-1.482662395,-1.320964816,-1.533958456,-0.298708877,-0.131559154,-0.694543316,-1.5766959,0.683129395,0.043522195,-0.337290541,1.129948482,0.748174034,-0.5335182,0.146029744,0.006424159
-0.18262054,0.847922967,0.18414165,-0.536967265,-0.221001425,0.102971234,-0.599685517,0.419738319,1.346248563,-0.156290447,-1.222782593,-0.596444425,0.084587699,-1.40592058,0.716552899,1.093705189,-0.219914251,0.075911171,-1.385547614,0.08092763,0.532598244,0.372110038,-0.703224625,-0.444227589,0.694133841,0.162432062,0.561504682,-1.257340618,0.469402389,-1.073954969,-0.154127534,-0.266366623,-0.13607101
0.372454877,0.39447001,1.394364608,0.259672711,0.515278051,-0.909023081,0.319799479,-0.798163222,0.130776178,0.62545504,1.924746549,0.222939817,1.017435414,0.317520371,0.112275976,1.341712391,-0.038949527,-0.156927611,-1.056484806,0.303342744,0.741947185,1.514474822,-0.660701575,1.258708999,0.789660055,0.0693852,0.30583114,0.743815335,1.630608046,-0.889786193,0.571485028,-0.166506438,-0.251756704
1.243971796,0.072904699,1.15856466,0.926392685,-0.636841341,1.349766789,1.10016076,0.937028283,2.196967826,1.053005021,0.519880813,1.259829734,0.288800677,0.158406621,-2.02297779,1.60208349,-0.286995867,0.387524386,0.276037845,-1.93927113,0.92169005,1.511008822,0.919623888,-0.68719291,0.518723729,0.514464972,0.907316881,0.359412061,-0.346644974,1.010092561,0.856808141,0.526012164,0.340702233
0.1609792,-0.467403771,0.7047394,-1.711896902,-1.208745458,-0.742272105,-0.299867471,-0.403466763,-1.30919638,-0.462637503,-0.905909777,-1.014997501,-1.095412068,-0.501779382,-1.494440256,0.119561336,0.55026581,-1.394169717,-0.927700559,-1.638306916,-0.259983075,-2.404642205,-0.961007504,-1.06338393,-0.155466974,0.018694901,0.818024578,-0.756479918,1.971319803,0.983313413,-0.850368341,0.514021889,0.465885452
-0.216267361,-0.558556143,0.194320297,-0.20331949,-0.879243345,0.334516584,1.647924723,2.021240086,1.551651681,-1.975242786,-0.749300778,0.447297864,0.753299482,0.851840012,-1.28360742,-1.309221519,0.80242642,-0.16727485,1.267458089,2.078607148,0.05640104,0.024085182,-0.4722669,-0.070682766,0.256043718,-0.364869942,0.588109212,-1.686944357,-0.002936493,-0.09319396,-0.029717341,-0.378062555,-0.272738395
0.366242519,1.00660999,0.288689517,-1.998468221,0.346820275,-1.032180363,0.051603174,0.072621234,-1.950410665,0.11648308,0.095099773,-0.088912426,0.858430757,-0.369825348,-0.182084729,1.361136884,-0.26593282,-0.095022232,-1.167799032,-1.577439296,0.326473349,-0.231514439,0.553642954,0.703713541,-1.297009864,0.141494691,-0.286126999,0.303776626,0.612687685,0.483011562,-0.267879802,0.353859265,0.268254708
0.524069897,0.354714721,-1.738623562,0.477750508,-0.965676652,-0.08869705,0.941573866,1.514024389,0.861068002,0.560275317,0.484145437,0.185931405,0.578630039,0.498628834,1.779623323,2.236883724,0.64277505,-0.841495645,-0.524924788,1.175159143,0.240958847,-0.755763607,-0.280428732,0.762753188,-1.577027572,-0.53324869,0.676253755,1.028186807,0.583597377,-1.386163413,0.506022946,0.026176417,-0.047076093
0.134277143,-0.149456325,-1.263073562,-2.637443756,0.176619039,-0.398431155,0.048492963,-0.076137646,0.393186301,-0.371609869,0.253052936,0.090867871,1.087812252,1.100342777,-1.329547425,0.267829006,0.038487203,0.179624579,1.671893873,0.255591047,2.245851579,0.39281271,1.608782242,-0.765082697,-0.854466235,0.69615677,1.472547324,-1.027143244,-1.345861916,-0.436351069,0.032938057,-0.066825104,-0.097102628
-0.308520851,-0.722942818,0.969697983,0.432628677,0.433573327,-0.659866632,-0.095329058,1.453214379,-0.276803183,-2.145950747,0.349578596,-0.528199967,1.037066584,0.061177417,0.499671287,-0.060435593,-0.509934893,0.289710785,0.583463074,-0.636031899,-0.317375971,-0.541868075,-1.200297095,-1.352151578,0.293357026,1.570573954,0.290846796,0.412258692,0.706405641,-0.208642898,-0.067890591,-0.446367941,-0.428816675
0.980097615,1.484961075,1.488276675,0.869826227,0.437164945,1.876124629,1.747190834,0.170587376,0.477772053,-0.352542919,2.083964615,0.233710667,0.346075822,-0.423530938,1.136473758,1.887432794,1.472168901,1.305458154,1.511442468,0.87028095,0.294716013,1.969703858,0.626965828,0.272707947,1.340178441,-0.782746481,-0.072231441,0.749393417,1.009535212,0.651774152,0.971771713,0.190015239,0.220628202
-0.419726899,0.543699134,1.03954643,-1.001500368,0.635639709,-1.087106543,-0.375779939,-0.58478165,-0.689340293,-0.684468772,0.31454847,-1.926028844,0.520880047,0.611508315,-0.573079999,-1.218743892,0.317646506,-1.508313369,-0.349245462,0.312812936,-0.29788014,0.306739043,-0.689734584,-0.562135369,-1.252343002,-0.27238648,-0.5027351,-0.365501888,0.757873745,-1.033094741,-0.652746013,-0.190663175,-0.092783102
-0.755889034,-1.157013273,-1.036297118,-1.270082384,0.179175462,-1.577140466,-0.389897539,-1.533683357,-0.300052497,0.596502486,-1.268938354,-0.907736921,-0.505520785,-1.766035657,-1.121388355,-0.495535482,-1.945947056,2.054096891,-0.578921126,-1.559264713,-0.68378477,0.020483019,1.008222178,-0.899201404,-0.689080382,1.180061776,-0.114157137,0.661654146,0.686002453,0.271687502,-0.895134237,-0.374762325,-0.351729262
-0.04099258,-2.377784062,-0.812126092,-0.492505421,-2.112756153,0.085859044,0.222440591,2.70882639,1.337481302,0.625299926,-0.226640205,0.323932088,1.512281406,0.936913921,1.951463951,0.401311541,0.459619343,0.926711084,-0.267682983,-0.560988152,1.652440337,0.556586444,1.359296239,0.036754577,0.553430809,-1.448694239,0.82353096,0.763475938,-0.407515249,1.550396068,0.358778151,-0.446511594,-0.488240725
0.215836901,0.948748067,0.771554709,0.043876348,0.54602056,-0.394184051,-0.52938182,-0.731703568,-0.476258334,0.913357968,0.548324979,-0.393293127,0.29505422,0.289198013,0.674312708,0.117613944,-0.174462721,1.082028503,0.510167729,0.575795939,-0.946431208,-0.664625231,0.688153468,0.57716582,1.321797527,0.180125864,-1.988084128,0.714016105,1.605889867,0.79322904,-0.051105106,0.067459386,0.251854841
-0.184205863,-0.417749616,-0.065236176,-0.390933411,-0.576369812,-0.482669555,0.413687669,0.803400958,-1.443228319,-0.059267268,1.831730721,0.208697977,-0.317013644,0.46273991,0.098090513,-1.673018948,0.167610701,0.187920537,0.618921839,0.655879158,0.351519477,0.355639977,-1.112224928,-0.356073159,-2.156646954,1.043922816,-0.580307055,0.445527417,0.898314522,0.867502812,-0.046942462,-0.335194825,-0.350991613
-0.674388584,-2.243164764,-2.353616794,-2.447192185,-1.779920435,-1.48971775,-1.328637733,-0.766323551,-1.746481839,-0.950677558,-0.567658906,-0.404203048,-2.545162051,-2.363387299,-1.331946056,-1.85182887,-1.834368144,-2.02879431,-1.047209901,-2.061290488,-1.297021694,-3.525794143,-1.060329413,-1.794295531,-1.497398736,-1.070562767,-1.983840563,0.638072823,-0.045196572,1.802261987,-1.52758943,0.1035108,-0.102968971
0.632783563,0.525821012,1.620599366,0.467577525,0.430311872,1.680252341,-0.457024074,0.655919782,0.431567528,0.566573244,1.213160525,0.450871497,0.516564806,1.29023753,-0.164359211,0.612141483,0.57601433,1.183859392,0.178956668,0.372506564,0.695293427,0.428555122,0.532158863,-0.025286753,0.803053855,-1.62421196,-0.062005582,-0.758793789,0.160883292,1.171640535,0.696974633,0.015095965,-0.046272546
0.422943538,0.408906845,-0.16285933,-0.132965006,1.636871869,0.886653849,-1.60474496,-0.695396667,0.354827862,2.763344326,-0.57098029,-1.498155003,0.620925362,-0.219566675,0.801495217,1.660857624,0.753235433,-0.591228423,0.032966651,0.623910496,1.634411539,2.019220011,0.647685438,1.773073943,0.316103456,0.859138711,1.001560615,-1.179348481,-2.253860905,-0.188828685,0.362673796,0.01498058,0.162551648
-0.334110155,-0.851773471,-0.292280917,-1.523218922,-0.539940977,0.714523547,-0.440423677,0.425847199,0.744828486,-0.600533203,0.461556684,0.957097991,-0.186761103,-0.377525081,-0.450617873,-0.487382134,0.342175462,0.459115749,1.249730642,-0.388952299,-0.707625108,-1.068155662,-1.230871297,0.136586529,-0.386900724,0.319302747,-0.719764134,-0.365426528,0.065278711,0.911522434,-0.186980587,-0.397245776,-0.426031331
-0.20239029,-0.36336521,0.503654289,0.424612937,-0.082152934,-0.775723481,1.459514811,-0.556020224,-0.274975259,-0.745128184,-0.122569054,-0.342306791,0.973637803,-0.807551782,-0.549720324,-1.417141906,-0.703877987,1.245287885,-0.02148051,-0.053951278,-0.805109637,0.107601199,-0.20718604,0.123101175,1.08206682,1.582127632,-0.150300142,-0.790668708,0.940479405,-0.108466945,-0.296266363,-0.19696515,-0.085361505
1.351341655,-1.001463669,0.353326363,0.800710638,0.012692336,-0.283915922,-0.170890699,0.865514208,0.365616291,-0.59928588,2.256419592,1.513326186,0.41093857,-1.442750349,0.024007408,0.436635028,-0.530062134,-1.080809528,-0.026767524,1.030122112,0.137728601,1.457667729,-0.863512939,-1.058785378,-0.563704535,1.618934989,0.727886987,1.586624763,1.227085849,0.10380267,0.587392764,0.802400573,0.638251807
0.369128109,0.141517506,-1.449265594,-0.785851946,0.455600857,0.300380872,0.391232908,0.762558928,0.980625782,-1.562907512,-0.430246706,0.750316732,-1.125302709,-1.645412737,-0.384856071,0.056338771,0.172066951,-1.286005188,0.754653312,0.348287944,0.692285949,-0.36813409,-0.928131574,0.403793296,-0.679373332,0.213102187,1.266483682,2.371015703,1.039215332,2.273195515,-0.034881848,0.210572884,0.153755239
-0.134285553,0.146781966,0.552434233,-0.393976961,1.131613951,0.794867939,0.418409297,-0.539510261,-0.496121131,-1.400391257,-1.517521757,0.258224026,0.046312594,-0.153657255,1.528427388,1.445828932,0.631875829,-1.741556626,-0.329431948,-0.349524269,-0.290423403,-0.044967172,-1.258723311,1.336484955,0.941760244,0.222376219,-1.067997651,0.178236297,0.685105496,1.259548918,-0.01184112,-0.307295448,-0.355761577
0.216460508,-0.96037563,0.00382608,-0.617257715,-1.625738664,0.281124814,-1.484031972,-1.581326858,-2.224965311,0.175347469,-0.281611171,-0.560997748,-1.505200769,0.564793753,-0.22080551,0.838618205,0.530613326,-1.203480959,-0.795921708,-0.170552609,-0.328903445,-2.520385606,-0.71913356,1.184489596,-1.473171514,0.672018752,1.027453038,-0.571848239,-0.7827779,0.566328154,-0.33525087,0.246342696,0.100231591
-0.50159378,-1.347058902,0.336050982,-1.320540651,-1.435748207,-0.747228658,-1.173183518,-0.906026116,-0.628627488,-1.362745289,-0.209183219,0.518128248,-1.664673283,-1.367032845,-0.616908145,0.624761012,-1.071805471,-0.228620401,-1.233695583,-0.107380982,-0.434700572,-0.473080115,1.77922476,-1.097791536,-0.068413017,1.624862242,-0.264473821,-0.206393223,-0.691407637,-0.700961485,-0.465494273,-0.390002999,-0.445608543
0.569610786,2.294200783,1.088136438,-0.447897584,1.327106826,0.266145417,1.089368048,-0.663952502,0.687484195,-0.089558576,-0.826103926,-1.156076084,1.168291509,1.300895112,0.949931685,-1.426242561,-0.302764666,0.501395919,-0.246339835,0.273582268,-0.128043819,1.396464414,-1.335877384,0.119871093,1.244574983,-1.388748068,0.473838292,-0.413408483,1.925764525,2.070557501,-0.313966755,0.586140321,0.84062219
-0.32977096,-2.129402656,-2.015301553,-1.728712933,-0.589085688,0.178630247,-0.473781184,1.312834329,-0.991634273,0.182876992,0.415552741,0.038082281,0.557394949,-0.390941918,0.47071995,0.753544522,1.397129821,-0.518719495,0.896968622,0.907545249,-0.000107465,-0.388177474,0.580916369,0.77966487,1.502768858,0.158318518,-2.691937424,-0.668720157,-1.214658632,-1.537242274,-0.084936427,-0.456924294,-0.368920485
-0.011886494,-1.072012329,-1.5791689,-1.560067426,-0.472693297,-2.277272077,-1.697680642,-1.423121704,-2.158214187,-0.842629315,-1.044605219,-2.293432844,0.052835628,-2.302258117,-2.026134557,-0.877420527,-0.583229523,-2.234813769,-2.105542167,-2.10626255,-0.585986962,-1.197815815,-2.349387475,-1.316701291,-1.256328424,-0.569465352,-0.137232861,-0.309813948,0.830288908,0.037034685,-1.399378326,0.685579267,0.56232342
-0.370174733,-0.026351436,1.316098438,1.052877139,0.5142956,0.242024862,-0.1354598,1.266479129,1.094782503,1.032494857,0.423948475,-1.076781801,0.189281053,1.496291174,-0.511011554,0.587804077,0.525178272,1.715467591,-0.035763133,1.160270278,-1.296639124,0.425933219,1.972318801,-0.976071082,0.328984873,0.657903374,1.323999865,-0.775756474,-0.669689282,-0.017310611,0.145033221,-0.641600219,-0.411905468
-0.298773184,-1.202374092,-0.800881502,-0.310867583,-0.327727985,-0.229219937,0.204519649,-0.266304886,-0.141943778,-0.080937981,0.247310363,-1.293257158,0.96976382,-1.166369236,-0.511731971,-0.751077288,-1.609310408,0.460905427,-1.306976323,0.02556632,-0.344634108,-1.428599285,0.528616648,0.432172251,-0.742350601,1.183860889,0.582211634,0.248060821,0.068736579,0.514225943,-0.398538916,-0.22918705,-0.240072928
0.047536362,-1.145817847,-1.622062439,-1.568889734,0.431882122,-0.242272647,-0.341057956,0.376252705,1.076334351,1.509953655,0.657805902,0.773416769,1.334526674,-0.655323749,-0.396162757,-0.161143715,1.212826436,0.948875558,-0.310635174,0.120439556,1.180479317,-0.107555146,0.09356743,-2.217512451,-1.016683136,1.249550247,0.778510945,1.124847632,-0.814603157,1.806814157,0.072467603,-0.178364865,-0.239232318
-0.001404051,1.417864515,0.958029241,1.962905951,0.188451592,1.358689715,0.543732778,1.742248156,1.177442778,0.183272045,1.4458317,0.338640596,1.421645328,0.519131536,1.068086995,-1.971399258,-0.821944268,-1.53515386,0.233784116,0.035051929,1.029766094,1.877778736,1.72377606,0.461426452,1.285146674,-0.054360434,1.536706493,-0.787507715,1.090674272,-0.02043334,0.747060195,-0.650512977,-0.533842444
1.607829426,-0.439359813,-0.047613924,0.628204823,2.177638765,0.651699616,-0.194687779,0.381957328,0.596453048,0.72863486,0.303925045,1.829729477,0.953271349,0.670178777,-0.010886455,-0.475595921,0.06373773,0.492668026,1.521211088,-0.369304347,0.759384567,0.457363019,1.41407998,-0.321558462,-1.134202077,1.002859816,0.033251785,2.961852192,0.359848325,0.502097185,0.645949617,1.022152526,0.845671956
0.241566849,0.399466777,-0.450433989,0.426815315,-0.340327642,0.238266404,-1.527040419,-2.53422083,0.382291706,-0.639141258,-0.077561591,-0.442489531,-0.326288091,0.60636372,-0.584547979,-0.993248951,0.38790346,-1.642040144,-1.668714257,-1.117286131,0.762053235,0.528208274,-0.972280345,-0.327790665,0.437094907,-2.393261688,0.818142056,-0.286677004,-0.738402943,-0.810000802,-0.091588506,0.118586717,-0.06347564
-0.446151292,-1.015519972,-1.676100912,-0.521678809,0.94924824,-1.21947855,-0.239816001,-1.428284214,0.417656804,-0.532027684,-0.606980498,0.123963616,-1.196622053,-0.097852346,-0.584323115,0.647947005,-1.879297081,-1.207099321,0.226603521,0.670017647,-1.111160716,-0.714408693,-0.414479124,-1.882966418,0.828881044,-0.933802263,0.572423566,0.102249553,0.378162253,1.924139787,-0.44337068,-0.348439815,-0.454541022
